Sample,Iteration,Kernel,Accuracy,C,Gamma
S5,50,poly,0.9707602339181286,2.154434690031882,0.46415888336127775
S5,51,linear,0.9532163742690059,46.41588833612773,215.44346900318823
S5,51,rbf,0.6842105263157895,0.004641588833612777,0.021544346900318832
S5,51,poly,0.9181286549707602,1000.0,215.44346900318823
S5,52,linear,0.9415204678362573,1000.0,215.44346900318823
S5,52,rbf,0.9824561403508771,10.0,10.0
S5,52,poly,0.9707602339181286,2.154434690031882,2.154434690031882
S5,53,linear,0.9883040935672515,0.004641588833612777,0.004641588833612777
S5,53,rbf,0.6842105263157895,0.001,0.1
S5,53,poly,0.8187134502923976,0.021544346900318832,10.0
S5,54,linear,0.9532163742690059,46.41588833612773,46.41588833612773
S5,54,rbf,0.9590643274853801,1000.0,0.001
S5,54,poly,0.935672514619883,215.44346900318823,0.001
S5,55,linear,0.9824561403508771,0.1,215.44346900318823
S5,55,rbf,0.9707602339181286,0.021544346900318832,2.154434690031882
S5,55,poly,0.8187134502923976,0.021544346900318832,0.46415888336127775
S5,56,linear,0.9532163742690059,46.41588833612773,46.41588833612773
S5,56,rbf,0.6842105263157895,0.004641588833612777,215.44346900318823
S5,56,poly,0.9181286549707602,1000.0,0.001
S5,57,linear,0.9883040935672515,0.021544346900318832,0.001
S5,57,rbf,0.9824561403508771,0.46415888336127775,0.021544346900318832
S5,57,poly,0.9707602339181286,2.154434690031882,0.46415888336127775
S5,58,linear,0.9824561403508771,0.001,0.1
S5,58,rbf,0.9590643274853801,46.41588833612773,46.41588833612773
S5,58,poly,0.9649122807017544,10.0,10.0
S5,59,linear,0.9883040935672515,0.021544346900318832,0.004641588833612777
S5,59,rbf,0.9824561403508771,2.154434690031882,0.004641588833612777
S5,59,poly,0.9707602339181286,2.154434690031882,0.004641588833612777
S5,60,linear,0.9415204678362573,1000.0,46.41588833612773
S5,60,rbf,0.6842105263157895,0.001,46.41588833612773
S5,60,poly,0.8888888888888888,0.1,2.154434690031882
S5,61,linear,0.9824561403508771,0.46415888336127775,0.021544346900318832
S5,61,rbf,0.9707602339181286,0.021544346900318832,215.44346900318823
S5,61,poly,0.6900584795321637,0.001,0.001
S5,62,linear,0.9824561403508771,0.46415888336127775,2.154434690031882
S5,62,rbf,0.9590643274853801,1000.0,46.41588833612773
S5,62,poly,0.8888888888888888,0.1,0.021544346900318832
S5,63,linear,0.9590643274853801,10.0,0.46415888336127775
S5,63,rbf,0.9824561403508771,10.0,1000.0
S5,63,poly,0.7368421052631579,0.004641588833612777,215.44346900318823
S5,64,linear,0.9883040935672515,0.021544346900318832,0.001
S5,64,rbf,0.9590643274853801,1000.0,0.46415888336127775
S5,64,poly,0.935672514619883,215.44346900318823,0.001
S5,65,linear,0.9824561403508771,0.46415888336127775,0.004641588833612777
S5,65,rbf,0.9590643274853801,215.44346900318823,0.001
S5,65,poly,0.9473684210526315,0.46415888336127775,215.44346900318823
S5,66,linear,0.9824561403508771,0.1,1000.0
S5,66,rbf,0.9824561403508771,0.46415888336127775,10.0
S5,66,poly,0.9707602339181286,2.154434690031882,1000.0
S5,67,linear,0.9824561403508771,0.1,0.021544346900318832
S5,67,rbf,0.9590643274853801,46.41588833612773,0.46415888336127775
S5,67,poly,0.7368421052631579,0.004641588833612777,0.021544346900318832
S5,68,linear,0.9590643274853801,10.0,0.021544346900318832
S5,68,rbf,0.9824561403508771,0.46415888336127775,10.0
S5,68,poly,0.7368421052631579,0.004641588833612777,2.154434690031882
S5,69,linear,0.9824561403508771,0.46415888336127775,1000.0
S5,69,rbf,0.9590643274853801,215.44346900318823,215.44346900318823
S5,69,poly,0.9473684210526315,46.41588833612773,46.41588833612773
S5,70,linear,0.9824561403508771,0.001,0.46415888336127775
S5,70,rbf,0.9590643274853801,1000.0,215.44346900318823
S5,70,poly,0.6900584795321637,0.001,0.021544346900318832
S5,71,linear,0.9590643274853801,10.0,46.41588833612773
S5,71,rbf,0.9590643274853801,46.41588833612773,46.41588833612773
S5,71,poly,0.8888888888888888,0.1,2.154434690031882
S5,72,linear,0.9590643274853801,10.0,0.001
S5,72,rbf,0.9707602339181286,0.021544346900318832,2.154434690031882
S5,72,poly,0.8888888888888888,0.1,0.1
S5,73,linear,0.9532163742690059,46.41588833612773,0.46415888336127775
S5,73,rbf,0.9707602339181286,0.021544346900318832,10.0
S5,73,poly,0.9707602339181286,2.154434690031882,0.021544346900318832
S5,74,linear,0.9883040935672515,0.004641588833612777,0.004641588833612777
S5,74,rbf,0.9590643274853801,46.41588833612773,0.021544346900318832
S5,74,poly,0.9473684210526315,46.41588833612773,0.46415888336127775
S5,75,linear,0.9883040935672515,0.004641588833612777,215.44346900318823
S5,75,rbf,0.9590643274853801,46.41588833612773,10.0
S5,75,poly,0.9649122807017544,10.0,0.004641588833612777
S5,76,linear,0.9824561403508771,2.154434690031882,2.154434690031882
S5,76,rbf,0.9590643274853801,46.41588833612773,2.154434690031882
S5,76,poly,0.935672514619883,215.44346900318823,2.154434690031882
S5,77,linear,0.9473684210526315,215.44346900318823,0.021544346900318832
S5,77,rbf,0.6842105263157895,0.001,2.154434690031882
S5,77,poly,0.935672514619883,215.44346900318823,46.41588833612773
S5,78,linear,0.9590643274853801,10.0,10.0
S5,78,rbf,0.9590643274853801,46.41588833612773,1000.0
S5,78,poly,0.9707602339181286,2.154434690031882,0.46415888336127775
S5,79,linear,0.9824561403508771,0.001,10.0
S5,79,rbf,0.9824561403508771,2.154434690031882,0.021544346900318832
S5,79,poly,0.9473684210526315,46.41588833612773,0.1
S5,80,linear,0.9415204678362573,1000.0,0.46415888336127775
S5,80,rbf,0.9590643274853801,215.44346900318823,0.001
S5,80,poly,0.9473684210526315,0.46415888336127775,2.154434690031882
S5,81,linear,0.9824561403508771,0.46415888336127775,0.004641588833612777
S5,81,rbf,0.9590643274853801,0.1,0.001
S5,81,poly,0.9473684210526315,46.41588833612773,0.46415888336127775
S5,82,linear,0.9590643274853801,10.0,215.44346900318823
S5,82,rbf,0.9707602339181286,0.021544346900318832,1000.0
S5,82,poly,0.9181286549707602,1000.0,0.021544346900318832
S5,83,linear,0.9883040935672515,0.004641588833612777,1000.0
S5,83,rbf,0.9590643274853801,46.41588833612773,46.41588833612773
S5,83,poly,0.935672514619883,215.44346900318823,0.46415888336127775
S5,84,linear,0.9590643274853801,10.0,0.1
S5,84,rbf,0.9590643274853801,215.44346900318823,0.021544346900318832
S5,84,poly,0.7368421052631579,0.004641588833612777,10.0
S5,85,linear,0.9473684210526315,215.44346900318823,0.021544346900318832
S5,85,rbf,0.9824561403508771,2.154434690031882,0.001
S5,85,poly,0.8187134502923976,0.021544346900318832,0.004641588833612777
S5,86,linear,0.9824561403508771,0.1,0.001
S5,86,rbf,0.9824561403508771,2.154434690031882,1000.0
S5,86,poly,0.9181286549707602,1000.0,215.44346900318823
S5,87,linear,0.9824561403508771,0.46415888336127775,0.021544346900318832
S5,87,rbf,0.9590643274853801,215.44346900318823,0.46415888336127775
S5,87,poly,0.935672514619883,215.44346900318823,0.46415888336127775
S5,88,linear,0.9473684210526315,215.44346900318823,10.0
S5,88,rbf,0.9590643274853801,215.44346900318823,0.004641588833612777
S5,88,poly,0.8187134502923976,0.021544346900318832,2.154434690031882
S5,89,linear,0.9532163742690059,46.41588833612773,2.154434690031882
S5,89,rbf,0.9824561403508771,0.46415888336127775,0.004641588833612777
S5,89,poly,0.6900584795321637,0.001,0.46415888336127775
S5,90,linear,0.9590643274853801,10.0,0.46415888336127775
S5,90,rbf,0.9590643274853801,215.44346900318823,0.1
S5,90,poly,0.8888888888888888,0.1,0.001
S5,91,linear,0.9532163742690059,46.41588833612773,46.41588833612773
S5,91,rbf,0.9590643274853801,46.41588833612773,0.1
S5,91,poly,0.6900584795321637,0.001,10.0
S5,92,linear,0.9824561403508771,0.1,10.0
S5,92,rbf,0.9824561403508771,0.46415888336127775,0.1
S5,92,poly,0.9181286549707602,1000.0,0.001
S5,93,linear,0.9824561403508771,0.001,46.41588833612773
S5,93,rbf,0.6842105263157895,0.004641588833612777,215.44346900318823
S5,93,poly,0.9707602339181286,2.154434690031882,0.001
S5,94,linear,0.9883040935672515,0.021544346900318832,0.001
S5,94,rbf,0.9590643274853801,215.44346900318823,0.001
S5,94,poly,0.7368421052631579,0.004641588833612777,0.001
S5,95,linear,0.9532163742690059,46.41588833612773,0.004641588833612777
S5,95,rbf,0.6842105263157895,0.004641588833612777,0.001
S5,95,poly,0.9649122807017544,10.0,0.001
S5,96,linear,0.9473684210526315,215.44346900318823,2.154434690031882
S5,96,rbf,0.9590643274853801,215.44346900318823,46.41588833612773
S5,96,poly,0.9473684210526315,0.46415888336127775,0.001
S5,97,linear,0.9590643274853801,10.0,2.154434690031882
S5,97,rbf,0.9590643274853801,0.1,215.44346900318823
S5,97,poly,0.9649122807017544,10.0,10.0
S5,98,linear,0.9824561403508771,0.46415888336127775,215.44346900318823
S5,98,rbf,0.6842105263157895,0.001,0.004641588833612777
S5,98,poly,0.9181286549707602,1000.0,0.004641588833612777
S5,99,linear,0.9824561403508771,2.154434690031882,0.001
S5,99,rbf,0.9824561403508771,0.46415888336127775,46.41588833612773
S5,99,poly,0.8187134502923976,0.021544346900318832,0.46415888336127775
S6,0,linear,0.9883040935672515,0.021544346900318832,10.0
S6,0,rbf,0.9766081871345029,1000.0,0.001
S6,0,poly,0.9532163742690059,215.44346900318823,1000.0
S6,1,linear,0.9766081871345029,215.44346900318823,0.004641588833612777
S6,1,rbf,0.9766081871345029,1000.0,0.004641588833612777
S6,1,poly,0.8771929824561403,0.1,0.001
S6,2,linear,0.9707602339181286,0.004641588833612777,0.46415888336127775
S6,2,rbf,0.6432748538011696,0.004641588833612777,0.001
S6,2,poly,0.9473684210526315,2.154434690031882,0.021544346900318832
S6,3,linear,0.9649122807017544,0.001,1000.0
S6,3,rbf,0.9824561403508771,2.154434690031882,0.004641588833612777
S6,3,poly,0.9532163742690059,215.44346900318823,2.154434690031882
S6,4,linear,0.9766081871345029,1000.0,1000.0
S6,4,rbf,0.9766081871345029,215.44346900318823,0.46415888336127775
S6,4,poly,0.9766081871345029,10.0,0.46415888336127775
S6,5,linear,0.9766081871345029,1000.0,0.1
S6,5,rbf,0.9298245614035088,0.1,0.1
S6,5,poly,0.8070175438596491,0.021544346900318832,0.021544346900318832
S6,6,linear,0.9649122807017544,0.001,2.154434690031882
S6,6,rbf,0.6432748538011696,0.001,2.154434690031882
S6,6,poly,0.7309941520467836,0.004641588833612777,0.1
S6,7,linear,0.9649122807017544,0.001,46.41588833612773
S6,7,rbf,0.9824561403508771,2.154434690031882,1000.0
S6,7,poly,0.6666666666666666,0.001,1000.0
S6,8,linear,0.9649122807017544,0.001,10.0
S6,8,rbf,0.9824561403508771,2.154434690031882,0.1
S6,8,poly,0.9532163742690059,1000.0,215.44346900318823
S6,9,linear,0.9649122807017544,0.001,0.46415888336127775
S6,9,rbf,0.9766081871345029,46.41588833612773,2.154434690031882
S6,9,poly,0.6666666666666666,0.001,0.021544346900318832
S6,10,linear,0.9824561403508771,0.46415888336127775,0.46415888336127775
S6,10,rbf,0.9766081871345029,215.44346900318823,46.41588833612773
S6,10,poly,0.9532163742690059,215.44346900318823,0.46415888336127775
S6,11,linear,0.9824561403508771,0.1,0.004641588833612777
S6,11,rbf,0.9766081871345029,1000.0,0.001
S6,11,poly,0.6666666666666666,0.001,0.001
S6,12,linear,0.9824561403508771,2.154434690031882,0.021544346900318832
S6,12,rbf,0.9181286549707602,0.021544346900318832,0.1
S6,12,poly,0.8771929824561403,0.1,0.001
S6,13,linear,0.9766081871345029,215.44346900318823,0.46415888336127775
S6,13,rbf,0.6432748538011696,0.004641588833612777,1000.0
S6,13,poly,0.6666666666666666,0.001,0.1
S6,14,linear,0.9766081871345029,215.44346900318823,46.41588833612773
S6,14,rbf,0.9766081871345029,46.41588833612773,1000.0
S6,14,poly,0.7309941520467836,0.004641588833612777,0.46415888336127775
S6,15,linear,0.9649122807017544,0.001,0.1
S6,15,rbf,0.6432748538011696,0.004641588833612777,0.001
S6,15,poly,0.9766081871345029,10.0,46.41588833612773
S6,16,linear,0.9766081871345029,1000.0,0.004641588833612777
S6,16,rbf,0.6432748538011696,0.004641588833612777,0.1
S6,16,poly,0.9532163742690059,215.44346900318823,10.0
S6,17,linear,0.9824561403508771,0.1,1000.0
S6,17,rbf,0.6432748538011696,0.001,1000.0
S6,17,poly,0.9532163742690059,215.44346900318823,2.154434690031882
S6,18,linear,0.9766081871345029,46.41588833612773,215.44346900318823
S6,18,rbf,0.6432748538011696,0.004641588833612777,215.44346900318823
S6,18,poly,0.6666666666666666,0.001,10.0
S6,19,linear,0.9707602339181286,0.004641588833612777,2.154434690031882
S6,19,rbf,0.9766081871345029,215.44346900318823,0.46415888336127775
S6,19,poly,0.7309941520467836,0.004641588833612777,10.0
S6,20,linear,0.9766081871345029,1000.0,0.46415888336127775
S6,20,rbf,0.9181286549707602,0.021544346900318832,2.154434690031882
S6,20,poly,0.8771929824561403,0.1,0.46415888336127775
S6,21,linear,0.9766081871345029,215.44346900318823,0.1
S6,21,rbf,0.9766081871345029,215.44346900318823,2.154434690031882
S6,21,poly,0.9532163742690059,1000.0,0.1
S6,22,linear,0.9824561403508771,10.0,46.41588833612773
S6,22,rbf,0.9181286549707602,0.021544346900318832,2.154434690031882
S6,22,poly,0.9005847953216374,0.46415888336127775,0.1
S6,23,linear,0.9766081871345029,215.44346900318823,0.1
S6,23,rbf,0.9766081871345029,46.41588833612773,46.41588833612773
S6,23,poly,0.9473684210526315,2.154434690031882,0.46415888336127775
S6,24,linear,0.9707602339181286,0.004641588833612777,0.001
S6,24,rbf,0.9181286549707602,0.021544346900318832,46.41588833612773
S6,24,poly,0.9766081871345029,10.0,0.1
S6,25,linear,0.9824561403508771,0.1,215.44346900318823
S6,25,rbf,0.9824561403508771,10.0,2.154434690031882
S6,25,poly,0.7309941520467836,0.004641588833612777,0.1
S6,26,linear,0.9824561403508771,2.154434690031882,215.44346900318823
S6,26,rbf,0.6432748538011696,0.001,0.001
S6,26,poly,0.9707602339181286,46.41588833612773,10.0
S6,27,linear,0.9649122807017544,0.001,10.0
S6,27,rbf,0.6432748538011696,0.001,0.001
S6,27,poly,0.9532163742690059,1000.0,0.021544346900318832
S6,28,linear,0.9824561403508771,0.1,46.41588833612773
S6,28,rbf,0.9766081871345029,215.44346900318823,215.44346900318823
S6,28,poly,0.9532163742690059,215.44346900318823,2.154434690031882
S6,29,linear,0.9707602339181286,0.004641588833612777,2.154434690031882
S6,29,rbf,0.9298245614035088,0.1,0.001
S6,29,poly,0.9707602339181286,46.41588833612773,0.001
S6,30,linear,0.9824561403508771,0.1,0.021544346900318832
S6,30,rbf,0.9766081871345029,215.44346900318823,0.1
S6,30,poly,0.8070175438596491,0.021544346900318832,46.41588833612773
S6,31,linear,0.9824561403508771,0.1,2.154434690031882
S6,31,rbf,0.9766081871345029,0.46415888336127775,0.46415888336127775
S6,31,poly,0.9473684210526315,2.154434690031882,0.004641588833612777
S6,32,linear,0.9707602339181286,0.004641588833612777,46.41588833612773
S6,32,rbf,0.9824561403508771,2.154434690031882,0.001
S6,32,poly,0.9532163742690059,215.44346900318823,0.46415888336127775
S6,33,linear,0.9883040935672515,0.021544346900318832,46.41588833612773
S6,33,rbf,0.6432748538011696,0.004641588833612777,46.41588833612773
S6,33,poly,0.6666666666666666,0.001,0.1
S6,34,linear,0.9766081871345029,46.41588833612773,0.004641588833612777
S6,34,rbf,0.6432748538011696,0.001,0.1
S6,34,poly,0.9532163742690059,1000.0,2.154434690031882
S6,35,linear,0.9824561403508771,10.0,0.46415888336127775
S6,35,rbf,0.9766081871345029,0.46415888336127775,215.44346900318823
S6,35,poly,0.9766081871345029,10.0,0.021544346900318832
S6,36,linear,0.9824561403508771,10.0,2.154434690031882
S6,36,rbf,0.6432748538011696,0.001,0.1
S6,36,poly,0.8070175438596491,0.021544346900318832,0.021544346900318832
S6,37,linear,0.9824561403508771,10.0,10.0
S6,37,rbf,0.9824561403508771,10.0,0.021544346900318832
S6,37,poly,0.9532163742690059,215.44346900318823,0.004641588833612777
S6,38,linear,0.9824561403508771,0.1,0.1
S6,38,rbf,0.9766081871345029,0.46415888336127775,0.46415888336127775
S6,38,poly,0.9766081871345029,10.0,46.41588833612773
S6,39,linear,0.9824561403508771,10.0,10.0
S6,39,rbf,0.9824561403508771,10.0,0.004641588833612777
S6,39,poly,0.6666666666666666,0.001,0.1
S6,40,linear,0.9766081871345029,46.41588833612773,215.44346900318823
S6,40,rbf,0.9766081871345029,46.41588833612773,0.001
S6,40,poly,0.9005847953216374,0.46415888336127775,215.44346900318823
S6,41,linear,0.9824561403508771,10.0,10.0
S6,41,rbf,0.9766081871345029,1000.0,215.44346900318823
S6,41,poly,0.9473684210526315,2.154434690031882,0.004641588833612777
S6,42,linear,0.9883040935672515,0.021544346900318832,0.004641588833612777
S6,42,rbf,0.9824561403508771,2.154434690031882,1000.0
S6,42,poly,0.9707602339181286,46.41588833612773,2.154434690031882
S6,43,linear,0.9766081871345029,1000.0,2.154434690031882
S6,43,rbf,0.6432748538011696,0.004641588833612777,0.001
S6,43,poly,0.7309941520467836,0.004641588833612777,0.1
S6,44,linear,0.9883040935672515,0.021544346900318832,215.44346900318823
S6,44,rbf,0.9298245614035088,0.1,1000.0
S6,44,poly,0.9707602339181286,46.41588833612773,46.41588833612773
S6,45,linear,0.9766081871345029,1000.0,215.44346900318823
S6,45,rbf,0.9298245614035088,0.1,1000.0
S6,45,poly,0.9766081871345029,10.0,1000.0
S6,46,linear,0.9649122807017544,0.001,0.021544346900318832
S6,46,rbf,0.6432748538011696,0.004641588833612777,0.46415888336127775
S6,46,poly,0.9707602339181286,46.41588833612773,10.0
S6,47,linear,0.9707602339181286,0.004641588833612777,0.004641588833612777
S6,47,rbf,0.9766081871345029,215.44346900318823,10.0
S6,47,poly,0.6666666666666666,0.001,0.021544346900318832
S6,48,linear,0.9824561403508771,0.46415888336127775,2.154434690031882
S6,48,rbf,0.9298245614035088,0.1,215.44346900318823
S6,48,poly,0.9707602339181286,46.41588833612773,0.021544346900318832
S6,49,linear,0.9707602339181286,0.004641588833612777,10.0
S6,49,rbf,0.6432748538011696,0.001,0.1
S6,49,poly,0.9532163742690059,1000.0,0.46415888336127775
S6,50,linear,0.9707602339181286,0.004641588833612777,0.021544346900318832
S6,50,rbf,0.9824561403508771,2.154434690031882,0.46415888336127775
S6,50,poly,0.9005847953216374,0.46415888336127775,215.44346900318823
S6,51,linear,0.9824561403508771,0.1,0.004641588833612777
S6,51,rbf,0.9298245614035088,0.1,215.44346900318823
S6,51,poly,0.9707602339181286,46.41588833612773,0.1
S6,52,linear,0.9824561403508771,2.154434690031882,0.021544346900318832
S6,52,rbf,0.9766081871345029,46.41588833612773,0.004641588833612777
S6,52,poly,0.6666666666666666,0.001,0.001
S6,53,linear,0.9824561403508771,2.154434690031882,0.021544346900318832
S6,53,rbf,0.9824561403508771,10.0,0.001
S6,53,poly,0.9707602339181286,46.41588833612773,0.004641588833612777
S6,54,linear,0.9824561403508771,0.1,0.001
S6,54,rbf,0.9298245614035088,0.1,215.44346900318823
S6,54,poly,0.9005847953216374,0.46415888336127775,0.46415888336127775
S6,55,linear,0.9824561403508771,0.1,0.46415888336127775
S6,55,rbf,0.9766081871345029,1000.0,46.41588833612773
S6,55,poly,0.9532163742690059,215.44346900318823,10.0
S6,56,linear,0.9824561403508771,10.0,215.44346900318823
S6,56,rbf,0.9766081871345029,46.41588833612773,0.004641588833612777
S6,56,poly,0.9005847953216374,0.46415888336127775,1000.0
S6,57,linear,0.9707602339181286,0.004641588833612777,2.154434690031882
S6,57,rbf,0.9181286549707602,0.021544346900318832,0.021544346900318832
S6,57,poly,0.7309941520467836,0.004641588833612777,1000.0
S6,58,linear,0.9824561403508771,0.46415888336127775,10.0
S6,58,rbf,0.9766081871345029,215.44346900318823,0.1
S6,58,poly,0.6666666666666666,0.001,0.021544346900318832
S6,59,linear,0.9824561403508771,2.154434690031882,0.001
S6,59,rbf,0.6432748538011696,0.001,0.46415888336127775
S6,59,poly,0.9707602339181286,46.41588833612773,0.021544346900318832
S6,60,linear,0.9766081871345029,46.41588833612773,215.44346900318823
S6,60,rbf,0.6432748538011696,0.004641588833612777,0.021544346900318832
S6,60,poly,0.6666666666666666,0.001,0.46415888336127775
S6,61,linear,0.9766081871345029,215.44346900318823,10.0
S6,61,rbf,0.9181286549707602,0.021544346900318832,0.004641588833612777
S6,61,poly,0.7309941520467836,0.004641588833612777,0.1
S6,62,linear,0.9766081871345029,215.44346900318823,0.004641588833612777
S6,62,rbf,0.9766081871345029,0.46415888336127775,0.001
S6,62,poly,0.9707602339181286,46.41588833612773,0.1
S6,63,linear,0.9824561403508771,2.154434690031882,2.154434690031882
S6,63,rbf,0.6432748538011696,0.001,10.0
S6,63,poly,0.9766081871345029,10.0,215.44346900318823
S6,64,linear,0.9824561403508771,0.46415888336127775,10.0
S6,64,rbf,0.9766081871345029,1000.0,0.004641588833612777
S6,64,poly,0.8771929824561403,0.1,10.0
S6,65,linear,0.9766081871345029,215.44346900318823,215.44346900318823
S6,65,rbf,0.9824561403508771,2.154434690031882,0.001
S6,65,poly,0.8070175438596491,0.021544346900318832,215.44346900318823
S6,66,linear,0.9649122807017544,0.001,1000.0
S6,66,rbf,0.9824561403508771,10.0,0.004641588833612777
S6,66,poly,0.9707602339181286,46.41588833612773,46.41588833612773
S6,67,linear,0.9824561403508771,0.1,2.154434690031882
S6,67,rbf,0.9766081871345029,1000.0,0.021544346900318832
S6,67,poly,0.9532163742690059,215.44346900318823,0.001
S6,68,linear,0.9824561403508771,0.46415888336127775,10.0
S6,68,rbf,0.9824561403508771,10.0,10.0
S6,68,poly,0.9766081871345029,10.0,10.0
S6,69,linear,0.9883040935672515,0.021544346900318832,2.154434690031882
S6,69,rbf,0.9766081871345029,1000.0,0.1
S6,69,poly,0.9766081871345029,10.0,0.021544346900318832
S6,70,linear,0.9649122807017544,0.001,0.004641588833612777
S6,70,rbf,0.9766081871345029,215.44346900318823,0.001
S6,70,poly,0.9005847953216374,0.46415888336127775,0.004641588833612777
S6,71,linear,0.9883040935672515,0.021544346900318832,0.001
S6,71,rbf,0.6432748538011696,0.001,0.46415888336127775
S6,71,poly,0.8771929824561403,0.1,0.021544346900318832
S6,72,linear,0.9766081871345029,46.41588833612773,0.46415888336127775
S6,72,rbf,0.9766081871345029,0.46415888336127775,0.46415888336127775
S6,72,poly,0.8070175438596491,0.021544346900318832,0.001
S6,73,linear,0.9824561403508771,2.154434690031882,2.154434690031882
S6,73,rbf,0.6432748538011696,0.004641588833612777,0.46415888336127775
S6,73,poly,0.9005847953216374,0.46415888336127775,0.021544346900318832
S6,74,linear,0.9766081871345029,46.41588833612773,2.154434690031882
S6,74,rbf,0.9298245614035088,0.1,215.44346900318823
S6,74,poly,0.9473684210526315,2.154434690031882,1000.0
S6,75,linear,0.9649122807017544,0.001,10.0
S6,75,rbf,0.9766081871345029,46.41588833612773,10.0
S6,75,poly,0.9532163742690059,1000.0,10.0
S6,76,linear,0.9707602339181286,0.004641588833612777,2.154434690031882
S6,76,rbf,0.9824561403508771,10.0,0.001
S6,76,poly,0.6666666666666666,0.001,215.44346900318823
S6,77,linear,0.9707602339181286,0.004641588833612777,0.004641588833612777
S6,77,rbf,0.9766081871345029,215.44346900318823,0.001
S6,77,poly,0.8771929824561403,0.1,0.004641588833612777
S6,78,linear,0.9707602339181286,0.004641588833612777,1000.0
S6,78,rbf,0.9824561403508771,2.154434690031882,0.46415888336127775
S6,78,poly,0.9532163742690059,215.44346900318823,0.46415888336127775
S6,79,linear,0.9824561403508771,0.1,0.021544346900318832
S6,79,rbf,0.9824561403508771,2.154434690031882,0.001
S6,79,poly,0.9532163742690059,1000.0,1000.0
S6,80,linear,0.9824561403508771,10.0,0.001
S6,80,rbf,0.9298245614035088,0.1,0.021544346900318832
S6,80,poly,0.9005847953216374,0.46415888336127775,0.021544346900318832
S6,81,linear,0.9824561403508771,10.0,2.154434690031882
S6,81,rbf,0.9766081871345029,46.41588833612773,0.004641588833612777
S6,81,poly,0.6666666666666666,0.001,0.004641588833612777
S6,82,linear,0.9766081871345029,1000.0,0.021544346900318832
S6,82,rbf,0.6432748538011696,0.004641588833612777,0.1
S6,82,poly,0.9005847953216374,0.46415888336127775,46.41588833612773
S6,83,linear,0.9766081871345029,1000.0,0.46415888336127775
S6,83,rbf,0.9181286549707602,0.021544346900318832,0.001
S6,83,poly,0.6666666666666666,0.001,0.46415888336127775
S6,84,linear,0.9766081871345029,1000.0,2.154434690031882
S6,84,rbf,0.9766081871345029,215.44346900318823,215.44346900318823
S6,84,poly,0.9766081871345029,10.0,0.1
S6,85,linear,0.9766081871345029,46.41588833612773,10.0
S6,85,rbf,0.9824561403508771,2.154434690031882,2.154434690031882
S6,85,poly,0.8771929824561403,0.1,46.41588833612773
S6,86,linear,0.9824561403508771,0.46415888336127775,0.004641588833612777
S6,86,rbf,0.9766081871345029,1000.0,0.1
S6,86,poly,0.9005847953216374,0.46415888336127775,10.0
S6,87,linear,0.9766081871345029,46.41588833612773,1000.0
S6,87,rbf,0.9824561403508771,2.154434690031882,215.44346900318823
S6,87,poly,0.9473684210526315,2.154434690031882,0.004641588833612777
S6,88,linear,0.9766081871345029,215.44346900318823,1000.0
S6,88,rbf,0.9824561403508771,2.154434690031882,10.0
S6,88,poly,0.9707602339181286,46.41588833612773,0.004641588833612777
S6,89,linear,0.9824561403508771,0.46415888336127775,0.46415888336127775
S6,89,rbf,0.9298245614035088,0.1,46.41588833612773
S6,89,poly,0.7309941520467836,0.004641588833612777,215.44346900318823
S6,90,linear,0.9824561403508771,0.46415888336127775,0.004641588833612777
S6,90,rbf,0.9766081871345029,46.41588833612773,0.021544346900318832
S6,90,poly,0.9532163742690059,215.44346900318823,10.0
S6,91,linear,0.9649122807017544,0.001,0.021544346900318832
S6,91,rbf,0.9766081871345029,215.44346900318823,0.001
S6,91,poly,0.9766081871345029,10.0,0.004641588833612777
S6,92,linear,0.9766081871345029,46.41588833612773,0.1
S6,92,rbf,0.9766081871345029,215.44346900318823,215.44346900318823
S6,92,poly,0.8771929824561403,0.1,0.021544346900318832
S6,93,linear,0.9824561403508771,2.154434690031882,0.001
S6,93,rbf,0.6432748538011696,0.004641588833612777,0.004641588833612777
S6,93,poly,0.9532163742690059,215.44346900318823,10.0
S6,94,linear,0.9766081871345029,46.41588833612773,2.154434690031882
S6,94,rbf,0.9824561403508771,10.0,0.1
S6,94,poly,0.9532163742690059,1000.0,0.1
S6,95,linear,0.9766081871345029,215.44346900318823,0.1
S6,95,rbf,0.9766081871345029,215.44346900318823,0.001
S6,95,poly,0.9532163742690059,215.44346900318823,0.46415888336127775
S6,96,linear,0.9824561403508771,10.0,0.021544346900318832
S6,96,rbf,0.6432748538011696,0.001,2.154434690031882
S6,96,poly,0.9707602339181286,46.41588833612773,0.021544346900318832
S6,97,linear,0.9824561403508771,0.1,215.44346900318823
S6,97,rbf,0.9824561403508771,2.154434690031882,0.001
S6,97,poly,0.7309941520467836,0.004641588833612777,2.154434690031882
S6,98,linear,0.9766081871345029,1000.0,2.154434690031882
S6,98,rbf,0.9766081871345029,0.46415888336127775,0.004641588833612777
S6,98,poly,0.9707602339181286,46.41588833612773,0.46415888336127775
S6,99,linear,0.9824561403508771,2.154434690031882,0.1
S6,99,rbf,0.9824561403508771,2.154434690031882,0.004641588833612777
S6,99,poly,0.6666666666666666,0.001,0.1
S7,0,linear,0.9707602339181286,215.44346900318823,0.004641588833612777
S7,0,rbf,0.9590643274853801,1000.0,46.41588833612773
S7,0,poly,0.8128654970760234,0.1,215.44346900318823
